timestamp,open,high,low,close,volume,funding_rate
1774486740000,91.637,91.648,91.637,91.648,7.09,-2.0704e-06
1774486800000,91.638,91.848,91.638,91.81,5759.02,-2.0704e-06
1774486860000,91.811,91.818,91.752,91.811,94.53,-6.8731e-06
1774486920000,91.809,91.81,91.737,91.808,206.39,-6.8731e-06
1774486980000,91.822,91.822,91.807,91.816,36.01,-6.8731e-06
1774487040000,91.808,91.809,91.764,91.796,130.7,-6.8731e-06
1774487100000,91.791,91.794,91.744,91.744,2112.0,-6.8731e-06
1774487160000,91.737,91.75,91.694,91.736,537.89,-6.8731e-06
1774487220000,91.729,91.759,91.72,91.749,4.67,-6.8731e-06
1774487280000,91.745,91.78,91.731,91.731,1693.54,-6.8731e-06
1774487340000,91.731,91.731,91.692,91.71,865.56,-6.8731e-06
1774487400000,91.727,91.753,91.683,91.683,52.3,-6.8731e-06
1774487460000,91.664,91.68,91.651,91.68,3966.74,-6.8731e-06
1774487520000,91.699,91.727,91.696,91.722,158.43,-6.8731e-06
1774487580000,91.728,91.78,91.728,91.779,90.02,-6.8731e-06
1774487640000,91.772,91.773,91.726,91.727,888.17,-6.8731e-06
1774487700000,91.722,91.722,91.647,91.647,180.55,-6.8731e-06
1774487760000,91.647,91.675,91.578,91.605,964.29,-6.8731e-06
1774487820000,91.616,91.647,91.606,91.634,253.97,-6.8731e-06
1774487880000,91.649,91.695,91.649,91.695,40.54,-6.8731e-06
1774487940000,91.695,91.707,91.664,91.665,48.64,-6.8731e-06
1774488000000,91.665,91.691,91.657,91.687,5.74,-6.8731e-06
1774488060000,91.708,91.732,91.708,91.722,4.44,-6.8731e-06
1774488120000,91.735,91.755,91.734,91.751,124.71,-6.8731e-06
1774488180000,91.751,91.774,91.729,91.774,181.45,-6.8731e-06
1774488240000,91.78,91.78,91.766,91.766,109.72,-6.8731e-06
1774488300000,91.766,91.813,91.766,91.813,7694.18,-6.8731e-06
1774488360000,91.814,91.899,91.814,91.855,246.11,-6.8731e-06
1774488420000,91.855,91.855,91.802,91.802,13.83,-6.8731e-06
1774488480000,91.814,91.814,91.755,91.793,109.93,-6.8731e-06
1774488540000,91.793,91.875,91.793,91.823,92.5,-6.8731e-06
1774488600000,91.816,91.825,91.784,91.825,51.64,-6.8731e-06
1774488660000,91.825,91.895,91.825,91.861,1007.14,-6.8731e-06
1774488720000,91.858,91.858,91.81,91.844,89.22,-6.8731e-06
1774488780000,91.844,91.844,91.804,91.804,0.84,-6.8731e-06
1774488840000,91.801,91.864,91.795,91.864,903.24,-6.8731e-06
1774488900000,91.871,91.899,91.86,91.86,920.88,-6.8731e-06
1774488960000,91.857,91.883,91.837,91.837,1038.74,-6.8731e-06
1774489020000,91.84,91.886,91.839,91.845,944.53,-6.8731e-06
1774489080000,91.84,91.886,91.84,91.877,956.04,-6.8731e-06
1774489140000,91.877,91.877,91.8,91.827,580.35,-6.8731e-06
1774489200000,91.828,91.845,91.817,91.845,112.11,-6.8731e-06
1774489260000,91.819,91.861,91.758,91.758,139.93,-6.8731e-06
1774489320000,91.758,91.758,91.692,91.701,1368.61,-6.8731e-06
1774489380000,91.705,91.707,91.669,91.68,55.29,-6.8731e-06
1774489440000,91.687,91.7,91.665,91.699,307.57,-6.8731e-06
1774489500000,91.685,91.756,91.685,91.756,380.83,-6.8731e-06
1774489560000,91.757,91.794,91.757,91.794,53.07,-6.8731e-06
1774489620000,91.805,91.806,91.776,91.776,14.23,-6.8731e-06
1774489680000,91.751,91.778,91.728,91.778,6.21,-6.8731e-06
1774489740000,91.784,91.793,91.731,91.731,82.17,-6.8731e-06
1774489800000,91.755,91.755,91.685,91.736,103.32,-6.8731e-06
1774489860000,91.73,91.757,91.686,91.686,111.87,-6.8731e-06
1774489920000,91.685,91.75,91.679,91.75,2508.19,-6.8731e-06
1774489980000,91.751,91.794,91.751,91.756,16.0,-6.8731e-06
1774490040000,91.753,91.775,91.7,91.766,164.43,-6.8731e-06
1774490100000,91.752,91.757,91.723,91.757,41.34,-6.8731e-06
1774490160000,91.778,91.843,91.778,91.843,13.3,-6.8731e-06
1774490220000,91.831,91.858,91.831,91.858,1.11,-6.8731e-06
1774490280000,91.84,91.84,91.778,91.778,2.16,-6.8731e-06
1774490340000,91.774,91.82,91.774,91.789,94.36,-6.8731e-06
1774490400000,91.773,91.784,91.738,91.784,1374.37,-6.8731e-06
1774490460000,91.786,91.796,91.758,91.781,182.1,-7.9246e-06
1774490520000,91.772,91.79,91.77,91.77,148.23,-7.9246e-06
1774490580000,91.77,91.77,91.715,91.728,19.67,-7.9246e-06
1774490640000,91.743,91.76,91.741,91.76,28.94,-7.9246e-06
1774490700000,91.76,91.762,91.732,91.733,108.79,-7.9246e-06
1774490760000,91.733,91.733,91.7,91.7,214.76,-7.9246e-06
1774490820000,91.692,91.692,91.538,91.562,691.3,-7.9246e-06
1774490880000,91.566,91.571,91.53,91.531,305.26,-7.9246e-06
1774490940000,91.53,91.53,91.5,91.517,361.19,-7.9246e-06
1774491000000,91.545,91.562,91.545,91.546,86.89,-7.9246e-06
1774491060000,91.557,91.557,91.485,91.485,160.67,-7.9246e-06
1774491120000,91.485,91.485,91.42,91.476,745.34,-7.9246e-06
1774491180000,91.475,91.5,91.472,91.476,190.52,-7.9246e-06
1774491240000,91.461,91.474,91.415,91.47,281.91,-7.9246e-06
1774491300000,91.484,91.484,91.411,91.411,1263.08,-7.9246e-06
1774491360000,91.411,91.411,91.269,91.288,9494.8,-7.9246e-06
1774491420000,91.289,91.302,91.142,91.169,1967.2,-7.9246e-06
1774491480000,91.162,91.245,91.152,91.244,1177.08,-7.9246e-06
1774491540000,91.243,91.243,91.191,91.209,239.34,-7.9246e-06
1774491600000,91.168,91.225,91.168,91.225,2092.22,-7.9246e-06
1774491660000,91.225,91.297,91.225,91.28,385.65,-7.9246e-06
1774491720000,91.267,91.303,91.252,91.263,975.75,-7.9246e-06
1774491780000,91.272,91.272,91.151,91.164,1846.98,-7.9246e-06
1774491840000,91.171,91.186,91.125,91.166,575.5,-7.9246e-06
1774491900000,91.186,91.323,91.185,91.312,2178.92,-7.9246e-06
1774491960000,91.296,91.321,91.275,91.296,1595.24,-7.9246e-06
1774492020000,91.296,91.296,91.231,91.231,53.22,-7.9246e-06
1774492080000,91.245,91.286,91.209,91.22,474.65,-7.9246e-06
1774492140000,91.22,91.25,91.163,91.163,60.12,-7.9246e-06
1774492200000,91.172,91.18,91.088,91.113,4896.38,-7.9246e-06
1774492260000,91.087,91.087,90.871,90.892,2581.39,-7.9246e-06
1774492320000,90.885,90.927,90.801,90.806,2228.2,-7.9246e-06
1774492380000,90.813,90.834,90.559,90.803,22181.69,-7.9246e-06
1774492440000,90.807,90.853,90.773,90.848,1185.09,-7.9246e-06
1774492500000,90.847,90.87,90.814,90.848,793.99,-7.9246e-06
1774492560000,90.863,90.869,90.789,90.794,3130.89,-7.9246e-06
1774492620000,90.794,90.794,90.627,90.733,4368.01,-7.9246e-06
1774492680000,90.739,90.758,90.706,90.74,342.2,-7.9246e-06
1774492740000,90.736,90.74,90.638,90.68,21239.1,-7.9246e-06
1774492800000,90.683,90.747,90.672,90.727,112.5,-7.9246e-06
1774492860000,90.721,90.785,90.72,90.777,242.7,-7.9246e-06
1774492920000,90.779,90.862,90.775,90.862,1859.29,-7.9246e-06
1774492980000,90.865,90.866,90.836,90.836,2263.98,-7.9246e-06
1774493040000,90.84,90.84,90.804,90.814,583.08,-7.9246e-06
1774493100000,90.822,90.822,90.804,90.818,49.6,-7.9246e-06
1774493160000,90.817,90.883,90.806,90.872,1773.71,-7.9246e-06
1774493220000,90.864,90.864,90.816,90.822,872.47,-7.9246e-06
1774493280000,90.83,90.895,90.829,90.895,269.57,-7.9246e-06
1774493340000,90.895,90.909,90.89,90.907,4715.64,-7.9246e-06
1774493400000,90.907,90.909,90.88,90.881,738.09,-7.9246e-06
1774493460000,90.909,90.936,90.881,90.881,506.64,-7.9246e-06
1774493520000,90.881,90.881,90.807,90.807,452.1,-7.9246e-06
1774493580000,90.824,90.824,90.795,90.823,254.09,-7.9246e-06
1774493640000,90.807,90.833,90.793,90.833,6.95,-7.9246e-06
1774493700000,90.825,90.847,90.825,90.84,59.09,-7.9246e-06
1774493760000,90.841,90.89,90.841,90.87,84.42,-7.9246e-06
1774493820000,90.877,90.879,90.838,90.838,77.38,-7.9246e-06
1774493880000,90.823,90.85,90.817,90.836,40.59,-7.9246e-06
1774493940000,90.856,90.897,90.856,90.897,8.5,-7.9246e-06
1774494000000,90.897,90.897,90.808,90.846,3133.31,-7.9246e-06
1774494060000,90.855,90.859,90.828,90.835,155.86,-1.4581e-05
1774494120000,90.83,90.86,90.822,90.849,717.65,-1.4581e-05
1774494180000,90.85,90.85,90.745,90.751,71.29,-1.4581e-05
1774494240000,90.751,90.755,90.668,90.688,1559.93,-1.4581e-05
1774494300000,90.691,90.763,90.691,90.741,119.27,-1.4581e-05
1774494360000,90.74,90.803,90.717,90.717,1996.55,-1.4581e-05
1774494420000,90.724,90.734,90.699,90.699,497.77,-1.4581e-05
1774494480000,90.7,90.741,90.682,90.726,3307.53,-1.4581e-05
1774494540000,90.725,90.798,90.725,90.798,185.24,-1.4581e-05
1774494600000,90.799,90.799,90.785,90.799,457.21,-1.4581e-05
1774494660000,90.799,90.827,90.799,90.816,402.44,-1.4581e-05
1774494720000,90.809,90.827,90.809,90.822,143.35,-1.4581e-05
1774494780000,90.822,90.911,90.79,90.911,623.72,-1.4581e-05
1774494840000,90.91,91.06,90.91,91.023,8930.05,-1.4581e-05
1774494900000,91.022,91.023,90.974,90.984,128.95,-1.4581e-05
1774494960000,90.984,90.984,90.903,90.911,185.97,-1.4581e-05
1774495020000,90.913,90.919,90.849,90.861,1067.3,-1.4581e-05
1774495080000,90.862,90.926,90.862,90.906,693.24,-1.4581e-05
1774495140000,90.906,90.927,90.871,90.872,328.39,-1.4581e-05
1774495200000,90.872,90.872,90.849,90.859,1585.56,-1.4581e-05
1774495260000,90.838,90.87,90.824,90.87,920.73,-1.4581e-05
1774495320000,90.872,90.891,90.711,90.711,2676.45,-1.4581e-05
1774495380000,90.707,90.714,90.618,90.646,3442.37,-1.4581e-05
1774495440000,90.655,90.665,90.599,90.665,4821.82,-1.4581e-05
1774495500000,90.652,90.747,90.62,90.72,5189.11,-1.4581e-05
1774495560000,90.72,90.72,90.598,90.614,578.24,-1.4581e-05
1774495620000,90.614,90.614,90.574,90.589,596.26,-1.4581e-05
1774495680000,90.582,90.605,90.538,90.605,3466.58,-1.4581e-05
1774495740000,90.613,90.641,90.613,90.614,672.64,-1.4581e-05
1774495800000,90.614,90.68,90.614,90.68,598.95,-1.4581e-05
1774495860000,90.679,90.699,90.658,90.68,2934.56,-1.4581e-05
1774495920000,90.68,90.754,90.68,90.727,4040.6,-1.4581e-05
1774495980000,90.735,90.735,90.69,90.733,8864.45,-1.4581e-05
1774496040000,90.734,90.776,90.711,90.749,9442.5,-1.4581e-05
1774496100000,90.749,90.792,90.749,90.792,140.64,-1.4581e-05
1774496160000,90.791,90.796,90.76,90.763,428.58,-1.4581e-05
1774496220000,90.766,90.815,90.766,90.815,188.49,-1.4581e-05
1774496280000,90.813,90.866,90.813,90.85,255.02,-1.4581e-05
1774496340000,90.851,90.868,90.85,90.863,3.36,-1.4581e-05
1774496400000,90.864,90.904,90.85,90.89,176.65,-1.4581e-05
1774496460000,90.903,90.919,90.883,90.883,695.89,-1.4581e-05
1774496520000,90.875,90.909,90.875,90.909,71.02,-1.4581e-05
1774496580000,90.909,90.909,90.879,90.892,202.77,-1.4581e-05
1774496640000,90.902,90.902,90.874,90.893,142.39,-1.4581e-05
1774496700000,90.893,90.922,90.87,90.922,661.0,-1.4581e-05
1774496760000,90.923,90.957,90.923,90.957,82.41,-1.4581e-05
1774496820000,90.957,90.959,90.935,90.936,541.75,-1.4581e-05
1774496880000,90.935,90.937,90.907,90.927,140.16,-1.4581e-05
1774496940000,90.927,90.935,90.893,90.893,534.78,-1.4581e-05
1774497000000,90.9,90.919,90.88,90.885,206.57,-1.4581e-05
1774497060000,90.905,90.924,90.905,90.908,410.11,-1.4581e-05
1774497120000,90.907,90.92,90.891,90.919,242.69,-1.4581e-05
1774497180000,90.92,90.962,90.92,90.962,129.44,-1.4581e-05
1774497240000,90.962,91.055,90.962,91.052,995.47,-1.4581e-05
1774497300000,91.052,91.053,91.029,91.042,728.65,-1.4581e-05
1774497360000,91.057,91.082,91.044,91.044,886.43,-1.4581e-05
1774497420000,91.054,91.054,91.022,91.03,94.32,-1.4581e-05
1774497480000,91.034,91.042,91.01,91.042,60.21,-1.4581e-05
1774497540000,91.021,91.022,91.003,91.003,139.72,-1.4581e-05
